comment_id,index,label_logprobs
15758,22,"{'2': -1.0837583541870117, '1': -1.2243833541870117, '3': -1.4743833541870117, '0': -2.3650083541870117, '4': -3.1150083541870117}"
14868,23,"{'2': -0.698555588722229, '3': -0.729805588722229, '1': -4.1673054695129395, '4': -5.3391804695129395, '0': -8.307930946350098}"
11817,24,"{'3': -0.6136181950569153, '2': -1.3792431354522705, '4': -2.2854931354522705, '1': -2.6136181354522705, '0': -3.4729931354522705}"
4373,25,"{'3': -0.16944752633571625, '4': -2.294447422027588, '2': -2.997572422027588, '1': -5.388197422027588, '0': -8.638197898864746}"
1323,26,"{'3': -0.03642624616622925, '4': -3.645801305770874, '2': -4.661426067352295, '1': -8.927051544189453, '0': -13.692676544189453}"
38126,27,"{'3': -0.5472584962844849, '2': -1.1097584962844849, '1': -2.9378833770751953, '4': -3.3597583770751953, '0': -6.297258377075195}"
26362,28,"{'3': -0.44500240683555603, '2': -1.1168774366378784, '1': -3.741877317428589, '4': -4.898127555847168, '0': -7.663752555847168}"
5410,29,"{'3': -0.6624583005905151, '2': -1.3655833005905151, '4': -2.1155834197998047, '1': -2.4124584197998047, '0': -4.006208419799805}"
39276,30,"{'2': -0.99866783618927, '3': -1.04554283618927, '1': -1.96741783618927, '0': -2.8580427169799805, '4': -3.1236677169799805}"
32811,31,"{'3': -0.5636295676231384, '2': -1.2823796272277832, '1': -2.641754627227783, '4': -2.719879627227783, '0': -4.454254627227783}"
33729,32,"{'3': -0.9480127096176147, '2': -1.1823877096176147, '1': -1.9167627096176147, '4': -2.3855128288269043, '0': -2.7448878288269043}"
47480,33,"{'3': -0.375972181558609, '2': -1.7509721517562866, '4': -2.610347270965576, '1': -2.813472270965576, '0': -5.094722270965576}"
10694,34,"{'3': -0.053153183311223984, '4': -3.2250282764434814, '2': -4.459403038024902, '1': -8.100028038024902, '0': -12.521903038024902}"
1031,35,"{'3': -0.962182879447937, '2': -1.462182879447937, '4': -1.555932879447937, '0': -2.5715579986572266, '1': -3.3996829986572266}"
48834,36,"{'3': -0.17691057920455933, '4': -2.505035638809204, '2': -2.598785638809204, '1': -5.114410400390625, '0': -9.723785400390625}"
43341,37,"{'3': -0.6324484348297119, '4': -1.241823434829712, '2': -2.023073434829712, '1': -3.710573434829712, '0': -4.523073196411133}"
47870,38,"{'3': -0.8186514973640442, '2': -1.1155264377593994, '1': -1.8030264377593994, '4': -3.1467764377593994, '0': -3.7717764377593994}"
49895,39,"{'3': -0.46638917922973633, '4': -1.1695141792297363, '2': -2.9351391792297363, '1': -4.841389179229736, '0': -7.028889179229736}"
37291,40,"{'3': -0.9022605419158936, '2': -1.3241355419158936, '4': -1.9491355419158936, '1': -2.0428855419158936, '0': -2.8866355419158936}"
11121,41,"{'3': -0.5598560571670532, '2': -1.2317310571670532, '1': -2.4817309379577637, '4': -3.0754809379577637, '0': -5.262980937957764}"
38307,42,"{'3': -0.8220171928405762, '2': -0.9001421928405762, '1': -2.290767192840576, '4': -3.822017192840576, '0': -4.556392192840576}"
19352,43,"{'3': -0.1326446384191513, '2': -2.2107696533203125, '4': -4.5388946533203125, '1': -5.6013946533203125, '0': -10.023269653320312}"
24301,44,"{'3': -0.27874720096588135, '2': -1.5287472009658813, '4': -4.184997081756592, '1': -4.513122081756592, '0': -8.66937255859375}"
23452,45,"{'3': -0.25047653913497925, '4': -1.656726598739624, '2': -3.609851598739624, '1': -5.734851360321045, '0': -9.078601837158203}"
886,46,"{'3': -0.9953199625015259, '2': -1.0890699625015259, '1': -1.8234449625015259, '4': -2.6359448432922363, '0': -2.8859448432922363}"
32374,47,"{'3': -0.8720428943634033, '2': -1.3095428943634033, '0': -2.0751678943634033, '4': -2.3876678943634033, '1': -2.6845428943634033}"
25790,48,"{'3': -0.7932179570198059, '2': -1.3869678974151611, '4': -1.6838428974151611, '1': -2.543217897415161, '0': -3.402592897415161}"
5611,49,"{'2': -0.5913797616958618, '3': -1.5913797616958618, '1': -1.8257547616958618, '0': -2.8101296424865723, '4': -3.8726296424865723}"
44643,50,"{'3': -0.27500084042549133, '2': -2.009375810623169, '4': -2.478125810623169, '1': -3.837500810623169, '0': -7.150001049041748}"
31537,51,"{'3': -0.8016971349716187, '4': -1.0048221349716187, '2': -2.192322254180908, '1': -2.879822254180908, '0': -4.082947254180908}"
11238,52,"{'3': -1.0415775775909424, '4': -1.0572025775909424, '2': -1.9165775775909424, '0': -2.3384525775909424, '1': -2.9009525775909424}"
19943,53,"{'3': -0.3058411777019501, '2': -1.5558412075042725, '1': -3.5558412075042725, '4': -3.8839662075042725, '0': -6.665215969085693}"
20844,54,"{'3': -0.6105251908302307, '4': -1.094900131225586, '2': -2.454275131225586, '1': -3.876150131225586, '0': -4.704275131225586}"
39016,55,"{'0': -1.0192975997924805, '2': -1.4567975997924805, '3': -1.5192975997924805, '1': -2.5817975997924805, '4': -3.0974225997924805}"
42490,56,"{'2': -0.3499486446380615, '3': -1.8343236446380615, '1': -2.7561986446380615, '0': -2.8499486446380615, '4': -4.318698883056641}"
1402,57,"{'3': -0.6104876399040222, '2': -0.8136126399040222, '1': -4.360487461090088, '4': -7.344862461090088, '0': -9.266737937927246}"
41581,58,"{'3': -1.2173868417739868, '2': -1.4205118417739868, '0': -1.4361368417739868, '1': -1.9830118417739868, '4': -2.5923867225646973}"
48081,59,"{'3': -0.5358936786651611, '2': -1.5827686786651611, '4': -1.9108936786651611, '1': -3.223393678665161, '0': -3.864018678665161}"
12449,60,"{'3': -0.988498330116272, '2': -1.129123330116272, '1': -1.925998330116272, '0': -2.5197482109069824, '4': -2.8009982109069824}"
46066,61,"{'3': -0.5883544683456421, '2': -1.353979468345642, '4': -2.6508545875549316, '1': -3.4321045875549316, '0': -4.322729587554932}"
37829,62,"{'3': -0.20988552272319794, '2': -2.241135597229004, '4': -2.569260597229004, '1': -5.116135597229004, '0': -8.616135597229004}"
1192,63,"{'2': -1.2535414695739746, '3': -1.3160414695739746, '4': -3.1754164695739746, '0': -3.3785414695739746, '1': -3.6754164695739746}"
44768,64,"{'3': -0.6694909334182739, '2': -1.153865933418274, '1': -1.997615933418274, '4': -3.6694908142089844, '0': -4.481990814208984}"
33748,65,"{'3': -0.5157170295715332, '2': -1.2032170295715332, '1': -2.609467029571533, '4': -3.640717029571533, '0': -5.890717029571533}"
13741,66,"{'2': -0.8657122254371643, '1': -1.2563371658325195, '3': -1.3813371658325195, '0': -3.4438371658325195, '4': -4.5063371658325195}"
25323,67,"{'3': -0.4086512625217438, '4': -1.4867762327194214, '2': -2.377401351928711, '1': -4.221151351928711, '0': -6.502401351928711}"
6831,68,"{'0': -0.6124690175056458, '3': -1.643718957901001, '4': -2.268718957901001, '2': -2.331218957901001, '1': -2.799968957901001}"
43075,69,"{'3': -0.7862598896026611, '2': -1.1300098896026611, '1': -1.8643848896026611, '4': -3.036259889602661, '0': -4.051884651184082}"
48594,70,"{'3': -0.21248553693294525, '2': -2.2124855518341064, '4': -2.6031105518341064, '1': -4.899985313415527, '0': -8.134360313415527}"
16311,71,"{'3': -0.7371536493301392, '2': -1.5652786493301392, '4': -1.9715286493301392, '1': -2.0027785301208496, '0': -3.2840285301208496}"
48957,72,"{'3': -0.3695758283138275, '4': -1.66645085811615, '2': -2.3383257389068604, '1': -3.9320757389068604, '0': -5.5883259773254395}"
38719,73,"{'3': -0.8514994978904724, '2': -1.5233745574951172, '4': -2.367124557495117, '0': -3.101499557495117, '1': -3.632749557495117}"
17090,74,"{'3': -0.5242446660995483, '2': -0.9929946660995483, '1': -3.836744785308838, '4': -4.227369785308838, '0': -6.711744785308838}"
5391,75,"{'3': -0.6174396276473999, '4': -1.2893146276474, '2': -1.7893146276474, '1': -4.2736897468566895, '0': -5.6330647468566895}"
35794,76,"{'3': -0.29683592915534973, '2': -1.8124608993530273, '4': -2.9530858993530273, '1': -3.5937108993530273, '0': -5.468710899353027}"
42107,77,"{'3': -0.3724658787250519, '4': -1.7318408489227295, '2': -2.1068408489227295, '1': -4.763091087341309, '0': -6.450591087341309}"
20695,78,"{'3': -0.5122867822647095, '2': -0.9810367822647095, '1': -4.05916166305542, '4': -4.93416166305542, '0': -6.76228666305542}"
14184,79,"{'3': -0.2741032838821411, '2': -1.4459782838821411, '1': -5.836603164672852, '4': -6.899103164672852, '0': -10.555353164672852}"
48140,80,"{'3': -0.5229101181030273, '4': -1.1322851181030273, '2': -2.6322851181030273, '1': -4.476035118103027, '0': -6.476035118103027}"
41025,81,"{'2': -0.7195545434951782, '3': -1.4383045434951782, '1': -1.7195545434951782, '0': -2.6258044242858887, '4': -3.7351794242858887}"
34714,82,"{'3': -0.4160193204879761, '2': -1.900394320487976, '4': -1.916019320487976, '0': -3.8535194396972656, '1': -4.525394439697266}"
48242,83,"{'3': -0.7831208109855652, '2': -1.14249587059021, '1': -2.09562087059021, '4': -2.61124587059021, '0': -3.61124587059021}"
26845,84,"{'3': -1.1564825773239136, '2': -1.3439825773239136, '1': -1.7814825773239136, '0': -1.8752325773239136, '4': -2.281482696533203}"
8070,85,"{'3': -0.6865444183349609, '4': -1.217794418334961, '2': -2.139669418334961, '0': -2.936544418334961, '1': -3.702169418334961}"
24948,86,"{'2': -0.9019554853439331, '3': -1.120705485343933, '1': -1.698830485343933, '4': -2.7457056045532227, '0': -3.8707056045532227}"
12635,87,"{'0': -1.0098876953125, '3': -1.4786376953125, '2': -1.6661376953125, '1': -2.1192626953125, '4': -2.3380126953125}"
29293,88,"{'3': -0.2104780375957489, '2': -1.9448530673980713, '4': -3.3667280673980713, '1': -4.429227828979492, '0': -8.460477828979492}"
12271,89,"{'3': -1.1150975227355957, '2': -1.2244725227355957, '0': -2.1932225227355957, '4': -2.6932225227355957, '1': -3.1619725227355957}"
28981,90,"{'4': -0.5183258056640625, '3': -1.1120758056640625, '2': -3.0339508056640625, '0': -3.9870758056640625, '1': -4.9245758056640625}"
43872,91,"{'3': -0.636383056640625, '4': -1.245758056640625, '2': -1.870758056640625, '1': -3.652008056640625, '0': -5.839508056640625}"
7737,92,"{'3': -0.9741997718811035, '4': -1.0679497718811035, '2': -2.0523247718811035, '1': -2.3491997718811035, '0': -2.9116997718811035}"
16019,93,"{'3': -0.047780077904462814, '2': -3.6884050369262695, '4': -3.8759050369262695, '1': -7.1727800369262695, '0': -11.23528003692627}"
37045,94,"{'3': -0.8047807216644287, '2': -1.3047807216644287, '1': -1.9766557216644287, '4': -2.3672807216644287, '0': -3.0235307216644287}"
49409,95,"{'3': -1.1459133625030518, '2': -1.2084133625030518, '0': -1.7084133625030518, '1': -2.0990383625030518, '4': -2.5521633625030518}"
47899,96,"{'2': -1.195814609527588, '3': -1.367689609527588, '0': -1.477064609527588, '1': -1.805189609527588, '4': -3.336439609527588}"
30201,97,"{'3': -0.770254373550415, '2': -1.160879373550415, '1': -1.989004373550415, '4': -2.707754373550415, '0': -3.910879373550415}"
12334,98,"{'3': -0.45331019163131714, '2': -1.187685251235962, '1': -3.422060251235962, '4': -3.656435251235962, '0': -7.218935012817383}"
49530,99,"{'3': -1.1322829723358154, '2': -1.3354079723358154, '1': -1.7104079723358154, '4': -2.0854079723358154, '0': -2.2260329723358154}"
26115,100,"{'2': -0.5573411583900452, '3': -0.9167161583900452, '1': -3.9010910987854004, '4': -5.3698410987854, '0': -6.1042160987854}"
11314,101,"{'2': -0.817389190196991, '3': -1.4580142498016357, '1': -1.5830142498016357, '0': -2.3486392498016357, '4': -3.7080142498016357}"
5650,102,"{'3': -0.828827977180481, '2': -1.281952977180481, '1': -2.0007028579711914, '4': -2.3132028579711914, '0': -2.9694528579711914}"
33903,103,"{'3': -0.31436678767204285, '2': -1.4237418174743652, '1': -4.204991817474365, '4': -4.329991817474365, '0': -7.329991817474365}"
10634,104,"{'2': -0.12565727531909943, '3': -2.235032320022583, '1': -4.625657081604004, '0': -7.235032081604004, '4': -7.813157081604004}"
26214,105,"{'3': -0.377469927072525, '2': -1.5962198972702026, '4': -2.596220016479492, '1': -3.408720016479492, '0': -6.033720016479492}"
9453,106,"{'3': -1.0856362581253052, '0': -1.2418862581253052, '2': -1.7887612581253052, '4': -2.0231361389160156, '1': -2.6793861389160156}"
9411,107,"{'3': -0.5003308057785034, '2': -1.2972058057785034, '4': -2.625330924987793, '1': -3.328455924987793, '0': -4.609705924987793}"
686,108,"{'3': -0.46693331003189087, '2': -1.185683250427246, '1': -3.357558250427246, '4': -3.513808250427246, '0': -6.091933250427246}"
16823,109,"{'0': -1.243025779724121, '2': -1.305525779724121, '1': -1.383650779724121, '3': -1.836775779724121, '4': -3.602400779724121}"
37890,110,"{'3': -0.7071784138679504, '2': -1.0196783542633057, '1': -2.4571783542633057, '4': -3.0665533542633057, '0': -4.722803592681885}"
7574,111,"{'3': -1.0379548072814941, '2': -1.1160798072814941, '1': -1.7879548072814941, '4': -2.334829807281494, '0': -2.959829807281494}"
38840,112,"{'3': -0.29310429096221924, '2': -1.5587292909622192, '4': -3.6524791717529297, '1': -4.04310417175293, '0': -9.02747917175293}"
21953,113,"{'3': -0.5612497329711914, '2': -1.2643747329711914, '1': -2.1393747329711914, '4': -3.6862497329711914, '0': -5.467499732971191}"
16356,114,"{'3': -0.2642080783843994, '2': -1.7642080783843994, '4': -3.0767080783843994, '1': -4.32670783996582, '0': -6.90483283996582}"
7896,115,"{'3': -0.7408894300460815, '2': -0.9440144300460815, '4': -2.834639549255371, '1': -2.944014549255371, '0': -4.256514549255371}"
23646,116,"{'2': -0.5249782800674438, '3': -1.6656032800674438, '1': -2.1499781608581543, '0': -2.5562281608581543, '4': -3.7124781608581543}"
22607,117,"{'3': -1.2665146589279175, '2': -1.5008896589279175, '1': -1.7665146589279175, '0': -1.7977646589279175, '4': -1.8446396589279175}"
4267,118,"{'3': -0.20635899901390076, '4': -1.6907340288162231, '2': -6.237608909606934, '1': -9.956358909606934, '0': -13.768858909606934}"
26915,119,"{'3': -0.46069884300231934, '2': -1.8200738430023193, '4': -2.0856988430023193, '1': -3.8200738430023193, '0': -4.413824081420898}"
40331,120,"{'3': -0.5868216156959534, '2': -1.3680715560913086, '4': -2.3055715560913086, '1': -2.5555715560913086, '0': -4.477446556091309}"
3581,121,"{'3': -0.840028703212738, '2': -1.1525287628173828, '4': -2.949403762817383, '1': -2.965028762817383, '0': -3.543153762817383}"
41018,122,"{'2': -0.9313448667526245, '3': -1.5719698667526245, '1': -1.5875948667526245, '0': -1.8688448667526245, '4': -3.275094985961914}"
43300,123,"{'3': -0.5757706761360168, '4': -1.013270616531372, '2': -2.700770616531372, '1': -5.278895854949951, '0': -6.732020854949951}"
46711,124,"{'2': -0.8321173191070557, '3': -0.9414923191070557, '1': -2.1446173191070557, '4': -3.4414923191070557, '0': -3.6758673191070557}"
13308,125,"{'3': -0.5068060159683228, '2': -1.3036810159683228, '4': -2.725555896759033, '1': -3.006805896759033, '0': -4.663055896759033}"
38052,126,"{'3': -0.7889900207519531, '2': -1.3202400207519531, '4': -1.6014900207519531, '1': -3.038990020751953, '0': -3.648365020751953}"
37950,127,"{'3': -0.6505502462387085, '4': -1.1036752462387085, '2': -2.119300365447998, '1': -4.603675365447998, '0': -4.822425365447998}"
38433,128,"{'3': -0.1428622603416443, '4': -2.330362319946289, '2': -3.377237319946289, '1': -6.439737319946289, '0': -10.611612319946289}"
29026,129,"{'3': -0.6274519562721252, '2': -1.3462018966674805, '4': -2.3618268966674805, '1': -2.7212018966674805, '0': -3.4868268966674805}"
3101,130,"{'2': -0.6072002053260803, '3': -0.7947002053260803, '1': -5.7947001457214355, '4': -8.997825622558594, '0': -10.747825622558594}"
1832,131,"{'2': -0.5856503844261169, '3': -0.9137753844261169, '1': -3.1794004440307617, '4': -8.163775444030762, '0': -8.320025444030762}"
46846,132,"{'3': -0.09335032105445862, '2': -2.608975410461426, '4': -4.421475410461426, '1': -5.843350410461426, '0': -10.312100410461426}"
17601,133,"{'3': -1.1616069078445435, '2': -1.4741069078445435, '0': -1.6303569078445435, '4': -2.052231788635254, '1': -2.067856788635254}"
20950,134,"{'2': -0.7409757971763611, '3': -0.8972257971763611, '1': -2.397225856781006, '4': -4.506600856781006, '0': -5.490975856781006}"
19924,135,"{'0': -0.8962903618812561, '3': -1.6150403022766113, '1': -1.6462903022766113, '2': -1.9587903022766113, '4': -2.8494153022766113}"
29478,136,"{'3': -0.6780784726142883, '2': -1.1624534130096436, '1': -2.4124534130096436, '4': -2.8968284130096436, '0': -3.4437034130096436}"
17037,137,"{'3': -0.6746987104415894, '2': -1.4246987104415894, '1': -2.143448829650879, '4': -2.143448829650879, '0': -4.190323829650879}"
31516,138,"{'3': -0.882178544998169, '2': -1.460303544998169, '0': -2.366553544998169, '4': -2.538428544998169, '1': -3.100928544998169}"
26033,139,"{'2': -0.8008238077163696, '3': -1.0039488077163696, '1': -2.23832368850708, '4': -3.48832368850708, '0': -3.87894868850708}"
25490,140,"{'3': -1.1256781816482544, '1': -1.2975531816482544, '2': -1.4069281816482544, '0': -2.406928062438965, '4': -2.703803062438965}"
46657,141,"{'3': -0.36028891801834106, '2': -1.4540388584136963, '1': -3.2196638584136963, '4': -3.6102888584136963, '0': -6.313414096832275}"
38578,142,"{'3': -0.12429993599653244, '4': -2.311800003051758, '2': -4.093050003051758, '1': -7.124300003051758, '0': -10.741487503051758}"
45835,143,"{'2': -0.8904473185539246, '3': -1.1716973781585693, '1': -1.5466973781585693, '0': -3.1091973781585693, '4': -3.8279473781585693}"
44820,144,"{'0': -1.1164839267730713, '3': -1.2571089267730713, '2': -1.6477339267730713, '1': -2.2102339267730713, '4': -2.4602339267730713}"
39890,145,"{'3': -0.4659796953201294, '2': -1.6378546953201294, '4': -2.15347957611084, '1': -2.95035457611084, '0': -4.65347957611084}"
24908,146,"{'4': -0.4486767649650574, '3': -1.2299268245697021, '2': -2.917426824569702, '1': -4.667426586151123, '0': -5.214301586151123}"
36126,147,"{'3': -0.13210484385490417, '2': -2.5696048736572266, '4': -3.1008548736572266, '1': -6.241479873657227, '0': -9.757104873657227}"
14889,148,"{'3': -0.5423441529273987, '2': -1.511094093322754, '4': -2.073594093322754, '1': -2.901719093322754, '0': -4.214219093322754}"
46827,149,"{'3': -0.2957741320133209, '4': -1.6551491022109985, '2': -2.780149221420288, '1': -5.905148983001709, '0': -9.280149459838867}"
43131,150,"{'3': -1.0455694198608398, '0': -1.1393194198608398, '2': -1.9205694198608398, '4': -2.23306941986084, '1': -3.48306941986084}"
23175,151,"{'4': -0.8438566327095032, '3': -1.0313565731048584, '2': -2.2344815731048584, '0': -2.5469815731048584, '1': -3.6094815731048584}"
32857,152,"{'3': -0.7461820244789124, '4': -1.2930569648742676, '2': -1.8086819648742676, '1': -3.0899319648742676, '0': -3.2461819648742676}"
5141,153,"{'3': -0.4613872766494751, '2': -1.023887276649475, '1': -5.0238871574401855, '4': -5.6176371574401855, '0': -9.898887634277344}"
34789,154,"{'3': -0.6914027333259583, '2': -1.2382776737213135, '4': -2.0976526737213135, '1': -2.6601526737213135, '0': -4.128902912139893}"
22001,155,"{'2': -0.4847332239151001, '3': -1.5784832239151, '1': -2.0784831047058105, '0': -3.1722331047058105, '4': -4.5472331047058105}"
12494,156,"{'0': -0.9164734482765198, '4': -1.494598388671875, '3': -1.541473388671875, '2': -2.369598388671875, '1': -2.697723388671875}"
42332,157,"{'2': -0.27737173438072205, '3': -1.6992467641830444, '1': -2.839871644973755, '0': -7.621121883392334, '4': -8.027371406555176}"
1919,158,"{'2': -0.6863163709640503, '1': -1.4363163709640503, '3': -1.9206913709640503, '0': -2.31131649017334, '4': -4.35819149017334}"
23793,159,"{'3': -0.5381853580474854, '4': -1.3819353580474854, '2': -1.9756853580474854, '1': -3.8663103580474854, '0': -5.241310119628906}"
35604,160,"{'3': -0.7536720633506775, '4': -0.9567970633506775, '2': -2.4255471229553223, '0': -3.4099221229553223, '1': -3.7692971229553223}"
11130,161,"{'2': -0.5207825899124146, '3': -1.1145325899124146, '1': -2.645782470703125, '4': -5.411407470703125, '0': -6.145782470703125}"
47202,162,"{'3': -0.6226345896720886, '2': -1.4351346492767334, '4': -2.2007596492767334, '1': -2.4976346492767334, '0': -3.4507596492767334}"
4948,163,"{'3': -0.8123224377632141, '2': -0.8591974377632141, '1': -2.3591973781585693, '4': -3.8123223781585693, '0': -4.562322616577148}"
17862,164,"{'3': -0.3583773374557495, '2': -1.2177523374557495, '1': -5.358377456665039, '4': -7.717752456665039, '0': -10.452127456665039}"
3,165,"{'3': -0.20532813668251038, '2': -1.814703106880188, '4': -4.189702987670898, '1': -4.986577987670898, '0': -8.736577987670898}"
15365,166,"{'3': -0.8681471347808838, '2': -1.2431471347808838, '4': -2.633772134780884, '0': -3.086897134780884, '1': -3.336897134780884}"
49891,167,"{'3': -0.7301064133644104, '2': -1.1363563537597656, '1': -2.2769813537597656, '4': -2.6207313537597656, '0': -3.8551063537597656}"
6946,168,"{'3': -0.6390316486358643, '4': -1.2015316486358643, '2': -1.9827816486358643, '1': -3.8577816486358643, '0': -4.435906410217285}"
24396,169,"{'3': -0.7591613531112671, '2': -1.009161353111267, '1': -2.3997864723205566, '4': -2.8841614723205566, '0': -3.9310364723205566}"
12809,170,"{'3': -1.079908013343811, '2': -1.283033013343811, '4': -2.6267828941345215, '0': -2.9549078941345215, '1': -3.6424078941345215}"
34824,171,"{'3': -1.242448091506958, '2': -1.383073091506958, '1': -1.554948091506958, '0': -1.804948091506958, '4': -2.476823091506958}"
17470,172,"{'3': -0.7749089002609253, '2': -0.8686589002609253, '1': -2.431159019470215, '4': -3.540534019470215, '0': -5.946784019470215}"
42264,173,"{'3': -0.2549499571323395, '2': -2.1768250465393066, '4': -2.2862000465393066, '1': -4.708075046539307, '0': -7.145575046539307}"
17372,174,"{'3': -0.05630221590399742, '2': -2.993802309036255, '4': -5.446927070617676, '1': -8.196927070617676, '0': -12.712552070617676}"
34112,175,"{'2': -0.9566547870635986, '3': -1.5504047870635986, '1': -1.6285297870635986, '0': -1.7691547870635986, '4': -3.3160297870635986}"
46835,176,"{'2': -0.7970018982887268, '3': -1.062626838684082, '1': -1.953251838684082, '4': -3.203251838684082, '0': -3.937626838684082}"
15009,177,"{'3': -1.1067407131195068, '0': -1.4817407131195068, '4': -1.6067407131195068, '2': -1.8254907131195068, '1': -2.544240713119507}"
13193,178,"{'3': -0.27014657855033875, '2': -1.7076466083526611, '4': -3.067021608352661, '1': -4.832646369934082, '0': -7.363896369934082}"
29,179,"{'3': -0.20798300206661224, '2': -1.6923580169677734, '1': -6.145483016967773, '4': -6.614233016967773, '0': -10.489233016967773}"
26745,180,"{'3': -0.10432319343090057, '4': -2.604323148727417, '2': -3.729323148727417, '1': -6.963698387145996, '0': -11.432448387145996}"
29783,181,"{'3': -1.2205822467803955, '2': -1.3143322467803955, '1': -1.6268322467803955, '0': -1.9080822467803955, '4': -2.4080822467803955}"
27140,182,"{'3': -0.5044893026351929, '2': -1.0201143026351929, '1': -3.5513644218444824, '4': -5.035739421844482, '0': -8.238863945007324}"
36829,183,"{'3': -0.6448216438293457, '2': -1.0823216438293457, '4': -2.9260716438293457, '1': -3.0041966438293457, '0': -3.6604466438293457}"
29107,184,"{'3': -1.1841137409210205, '2': -1.4341137409210205, '0': -1.6528637409210205, '1': -1.9497387409210205, '4': -2.1684887409210205}"
9430,185,"{'2': -0.6011149883270264, '3': -0.9448649883270264, '1': -2.8042399883270264, '4': -6.6479902267456055, '0': -6.8042402267456055}"
40281,186,"{'1': -0.7714741230010986, '2': -1.1777241230010986, '3': -1.8495991230010986, '0': -2.7714741230010986, '4': -4.6777238845825195}"
5458,187,"{'3': -0.4671606421470642, '2': -1.232785701751709, '1': -2.795285701751709, '4': -3.998410701751709, '0': -6.467160701751709}"
774,188,"{'3': -0.6321918964385986, '2': -1.4290668964385986, '4': -2.0228168964385986, '1': -2.7571918964385986, '0': -3.4603168964385986}"
15462,189,"{'2': -0.7730209827423096, '3': -1.1011459827423096, '1': -1.7886459827423096, '4': -3.8198959827423096, '0': -4.1011457443237305}"
42901,190,"{'3': -0.31996217370033264, '2': -1.4449621438980103, '4': -3.7105872631073, '1': -4.366837024688721, '0': -7.991837024688721}"
33856,191,"{'3': -0.7932267189025879, '2': -0.9807267189025879, '1': -2.324476718902588, '4': -2.730726718902588, '0': -4.793226718902588}"
20190,192,"{'2': -1.078771710395813, '1': -1.172521710395813, '3': -1.297521710395813, '0': -2.9693965911865234, '4': -3.6881465911865234}"
28859,193,"{'3': -0.49355483055114746, '2': -1.2279298305511475, '4': -3.0248048305511475, '1': -3.0873048305511475, '0': -6.134180068969727}"
