comment_id,index,label_logprobs
12809,170,"{'3': -0.5547161102294922, '4': -1.0390911102294922, '2': -4.367216110229492, '1': -5.601591110229492, '0': -6.195341110229492}"
34824,171,"{'3': -0.6019647121429443, '4': -1.1332147121429443, '2': -2.7269647121429443, '1': -3.4300897121429443, '0': -3.4769647121429443}"
17470,172,"{'3': -0.11169781535863876, '4': -2.6898229122161865, '2': -3.4241979122161865, '1': -5.314822673797607, '0': -9.049198150634766}"
42264,173,"{'3': -0.20294825732707977, '4': -1.7498232126235962, '2': -4.749823093414307, '1': -7.062323093414307, '0': -10.859198570251465}"
17372,174,"{'1': -0.6899387836456299, '2': -0.8618137836456299, '0': -3.06493878364563, '3': -3.53368878364563, '4': -10.42431354522705}"
34112,175,"{'3': -0.4475207030773163, '4': -1.4943957328796387, '2': -2.6037707328796387, '1': -3.1975207328796387, '0': -3.8693957328796387}"
46835,176,"{'3': -0.18877114355564117, '4': -2.1575212478637695, '2': -3.1106462478637695, '1': -4.6575212478637695, '0': -7.3293962478637695}"
15009,177,"{'4': -0.16073593497276306, '3': -1.9263609647750854, '2': -6.316986083984375, '1': -7.691986083984375, '0': -9.699798583984375}"
13193,178,"{'0': -0.8947389721870422, '2': -1.2853639125823975, '1': -1.3791139125823975, '3': -2.8009889125823975, '4': -6.316614151000977}"
29,179,"{'2': -0.5762968063354492, '1': -1.2637968063354492, '3': -2.123171806335449, '0': -3.341921806335449, '4': -9.01379680633545}"
26745,180,"{'3': -0.48996517062187195, '2': -1.5368402004241943, '1': -2.0680902004241943, '0': -3.6462152004241943, '4': -3.9430902004241943}"
29783,181,"{'4': -0.38291123509407043, '3': -1.164161205291748, '2': -5.445411205291748, '1': -7.070411205291748, '0': -9.664161682128906}"
27140,182,"{'3': -0.20832782983779907, '2': -2.0052027702331543, '1': -3.4427027702331543, '4': -3.9114527702331543, '0': -6.848952770233154}"
36829,183,"{'3': -0.23736442625522614, '4': -2.3154895305633545, '2': -2.5186145305633545, '1': -3.6748645305633545, '0': -5.409239292144775}"
29107,184,"{'4': -0.5039862394332886, '3': -0.9883612394332886, '2': -4.144611358642578, '1': -5.128986358642578, '0': -6.894611358642578}"
9430,185,"{'3': -0.6038349866867065, '2': -1.1194599866867065, '1': -2.166335105895996, '0': -5.025710105895996, '4': -5.213210105895996}"
40281,186,"{'3': -0.24262335896492004, '4': -1.5863733291625977, '2': -4.758248329162598, '1': -6.258248329162598, '0': -9.476998329162598}"
5458,187,"{'3': -0.0761217400431633, '4': -3.1854968070983887, '2': -3.5604968070983887, '1': -5.857371807098389, '0': -9.79487133026123}"
774,188,"{'3': -0.20478558540344238, '4': -1.9547855854034424, '2': -3.4704105854034424, '1': -4.642285346984863, '0': -6.814160346984863}"
15462,189,"{'3': -0.18604323267936707, '4': -2.1860432624816895, '2': -3.0922932624816895, '1': -4.5141682624816895, '0': -7.3266682624816895}"
42901,190,"{'3': -0.20493943989276886, '2': -2.126814365386963, '1': -3.298689365386963, '4': -3.673689365386963, '0': -5.876814365386963}"
33856,191,"{'3': -0.15491965413093567, '4': -2.4205446243286133, '2': -3.1392946243286133, '1': -4.576794624328613, '0': -7.592419624328613}"
20190,192,"{'3': -0.36637648940086365, '4': -1.241376519203186, '2': -4.1945013999938965, '1': -6.0382513999938965, '0': -9.178876876831055}"
28859,193,"{'3': -0.13301612436771393, '4': -2.4298911094665527, '2': -3.4923911094665527, '1': -5.195516109466553, '0': -8.601766586303711}"
11064,194,"{'4': -0.2809548079967499, '3': -1.4215798377990723, '2': -5.890329837799072, '1': -7.968454837799072, '0': -10.468454360961914}"
