comment_id,index,label_logprobs
36534,17,"{'4': -0.004078998696058989, '3': -5.5040788650512695, '2': -14.50407886505127, '1': -21.504079818725586, '0': -26.754079818725586}"
7287,18,"{'4': -0.00026127262390218675, '3': -8.250261306762695, '2': -17.750261306762695, '1': -24.125261306762695, '0': -27.500261306762695}"
32074,19,"{'2': -0.413017600774765, '0': -1.1630176305770874, '1': -3.663017511367798, '3': -8.788017272949219, '4': -15.663017272949219}"
46526,20,"{'3': -0.013887208886444569, '4': -4.763887405395508, '2': -5.263887405395508, '1': -9.388887405395508, '0': -21.763887405395508}"
30683,21,"{'3': -0.08156298846006393, '2': -2.8315629959106445, '4': -4.3315629959106445, '1': -5.0815629959106445, '0': -9.956562995910645}"
15758,22,"{'3': -0.2860894799232483, '1': -1.7860894203186035, '2': -2.7860894203186035, '4': -4.0360894203186035, '0': -6.2860894203186035}"
14868,23,"{'2': -0.06634397059679031, '1': -2.8163440227508545, '0': -6.066343784332275, '3': -6.191343784332275, '4': -15.816344261169434}"
11817,24,"{'4': -0.00012337400403339416, '3': -9.000123023986816, '2': -19.125123977661133, '1': -25.500123977661133, '0': -30.500123977661133}"
4373,25,"{'0': -0.9417039155960083, '3': -1.1917039155960083, '2': -1.9417039155960083, '1': -1.9417039155960083, '4': -3.9417037963867188}"
1323,26,"{'2': -0.08746632188558578, '1': -3.087466239929199, '0': -3.337466239929199, '3': -5.962466239929199, '4': -10.3374662399292}"
38126,27,"{'3': -0.013856641948223114, '4': -4.513856410980225, '2': -5.888856410980225, '1': -10.263856887817383, '0': -20.013856887817383}"
26362,28,"{'2': -0.301922082901001, '1': -1.551922082901001, '3': -3.301922082901001, '0': -4.426921844482422, '4': -14.551921844482422}"
5410,29,"{'4': -0.16042070090770721, '3': -1.9104206562042236, '2': -8.535420417785645, '1': -15.910420417785645, '0': -21.91042137145996}"
39276,30,"{'1': -0.7335121631622314, '2': -0.7335121631622314, '3': -3.2335121631622314, '0': -8.983511924743652, '4': -10.983511924743652}"
32811,31,"{'4': -0.06199708208441734, '3': -2.811997175216675, '2': -10.436997413635254, '1': -15.811997413635254, '0': -22.436996459960938}"
33729,32,"{'1': -0.2172413319349289, '2': -1.7172412872314453, '3': -4.467241287231445, '0': -5.467241287231445, '4': -13.342241287231445}"
47480,33,"{'3': -0.03786110877990723, '2': -3.7878611087799072, '4': -4.287860870361328, '1': -7.162860870361328, '0': -15.537860870361328}"
10694,34,"{'2': -0.044680316001176834, '0': -3.29468035697937, '1': -5.044680118560791, '3': -8.66968059539795, '4': -13.29468059539795}"
1031,35,"{'4': -0.050508659332990646, '3': -3.050508737564087, '2': -6.550508499145508, '0': -7.800508499145508, '1': -9.425508499145508}"
48834,36,"{'3': -0.007953520864248276, '2': -5.007953643798828, '4': -7.007953643798828, '1': -8.007953643798828, '0': -20.507953643798828}"
43341,37,"{'4': -0.0031780709978193045, '3': -5.753178119659424, '2': -14.878177642822266, '1': -21.628177642822266, '0': -26.628177642822266}"
47870,38,"{'3': -0.010003197006881237, '4': -4.760003089904785, '2': -6.635003089904785, '1': -9.510003089904785, '0': -21.3850040435791}"
49895,39,"{'0': -0.47679048776626587, '2': -0.9767904877662659, '3': -6.226790428161621, '1': -7.226790428161621, '4': -11.851790428161621}"
37291,40,"{'4': -0.07895100116729736, '3': -2.578950881958008, '2': -9.703950881958008, '1': -15.203950881958008, '0': -21.703950881958008}"
11121,41,"{'3': -0.680372953414917, '2': -1.180372953414917, '1': -1.680372953414917, '0': -9.305373191833496, '4': -11.305373191833496}"
38307,42,"{'3': -0.14855171740055084, '2': -2.1485517024993896, '1': -4.273551940917969, '4': -4.898551940917969, '0': -13.148551940917969}"
19352,43,"{'2': -0.24264907836914062, '0': -1.7426490783691406, '1': -3.2426490783691406, '3': -6.617649078369141, '4': -14.74264907836914}"
24301,44,"{'2': -0.18607856333255768, '1': -2.1860785484313965, '3': -2.9360785484313965, '0': -5.4360785484313965, '4': -12.186079025268555}"
23452,45,"{'2': -0.14939947426319122, '1': -2.399399518966675, '3': -3.149399518966675, '0': -5.274399280548096, '4': -12.524399757385254}"
886,46,"{'3': -0.06397190690040588, '4': -2.813971996307373, '2': -6.438971996307373, '1': -7.813971996307373, '0': -15.563971519470215}"
32374,47,"{'4': -0.03813493996858597, '3': -3.288135051727295, '2': -9.288134574890137, '1': -13.788134574890137, '0': -17.413135528564453}"
25790,48,"{'3': -0.20637713372707367, '4': -1.7063771486282349, '2': -5.331377029418945, '1': -9.081377029418945, '0': -15.206377029418945}"
5611,49,"{'2': -0.5945165753364563, '1': -0.8445165753364563, '0': -4.469516754150391, '3': -4.969516754150391, '4': -11.96951675415039}"
44643,50,"{'2': -0.08622880280017853, '0': -2.586228847503662, '1': -4.961228847503662, '3': -8.086228370666504, '4': -16.08622932434082}"
31537,51,"{'4': -0.00861605815589428, '3': -4.758615970611572, '2': -13.38361644744873, '1': -19.383615493774414, '0': -25.508615493774414}"
11238,52,"{'4': -0.00020346954988781363, '3': -8.500203132629395, '2': -18.25020408630371, '1': -24.25020408630371, '0': -29.06270408630371}"
19943,53,"{'1': -0.9617995023727417, '2': -0.9617995023727417, '3': -1.4617995023727417, '0': -5.586799621582031, '4': -10.586799621582031}"
20844,54,"{'4': -2.264974000354414e-06, '3': -13.000001907348633, '2': -20.875001907348633, '1': -25.875001907348633, '0': -27.375001907348633}"
39016,55,"{'4': -0.00020358874462544918, '3': -8.500203132629395, '2': -15.625203132629395, '1': -20.12520408630371, '0': -24.37520408630371}"
42490,56,"{'2': -0.30734971165657043, '1': -1.557349681854248, '0': -3.307349681854248, '3': -4.057349681854248, '4': -12.182350158691406}"
1402,57,"{'2': -0.4333173930644989, '1': -1.4333174228668213, '3': -2.1833174228668213, '0': -7.683317184448242, '4': -13.558317184448242}"
41581,58,"{'3': -0.1859406977891922, '4': -1.9359407424926758, '2': -4.060940742492676, '1': -4.810940742492676, '0': -11.060940742492676}"
48081,59,"{'3': -0.04905291274189949, '4': -3.0490529537200928, '2': -7.674052715301514, '1': -14.174053192138672, '0': -22.549053192138672}"
12449,60,"{'4': -0.25219234824180603, '3': -1.5021923780441284, '2': -8.252192497253418, '1': -12.877192497253418, '0': -21.1271915435791}"
46066,61,"{'3': -0.7264798283576965, '4': -0.7264798283576965, '2': -3.4764797687530518, '0': -6.976480007171631, '1': -6.976480007171631}"
37829,62,"{'2': -0.5310711860656738, '1': -1.2810711860656738, '0': -2.031071186065674, '3': -5.781071186065674, '4': -12.156070709228516}"
1192,63,"{'4': -0.0024763653054833412, '3': -6.002476215362549, '2': -14.127476692199707, '1': -20.87747573852539, '0': -24.12747573852539}"
44768,64,"{'3': -0.016380010172724724, '2': -4.5163798332214355, '4': -5.2663798332214355, '1': -8.766380310058594, '0': -19.516380310058594}"
33748,65,"{'2': -0.26408952474594116, '1': -1.514089584350586, '0': -4.764089584350586, '3': -5.639089584350586, '4': -16.014089584350586}"
13741,66,"{'3': -0.023473935201764107, '2': -4.023473739624023, '1': -5.398473739624023, '4': -7.148473739624023, '0': -15.523473739624023}"
25323,67,"{'3': -0.10308732837438583, '4': -2.3530874252319336, '2': -5.853087425231934, '1': -12.103087425231934, '0': -21.603086471557617}"
6831,68,"{'3': -0.3904498815536499, '4': -1.14044988155365, '2': -5.6404500007629395, '1': -10.765449523925781, '0': -16.14044952392578}"
43075,69,"{'3': -0.033765871077775955, '4': -3.5337657928466797, '2': -5.53376579284668, '1': -9.78376579284668, '0': -21.28376579284668}"
48594,70,"{'0': -0.6947192549705505, '2': -0.6947192549705505, '1': -6.569719314575195, '3': -8.694719314575195, '4': -13.694719314575195}"
16311,71,"{'4': -0.2015799731016159, '3': -1.7015799283981323, '2': -8.701580047607422, '1': -14.826580047607422, '0': -22.826580047607422}"
48957,72,"{'3': -0.48465001583099365, '4': -0.9846500158309937, '2': -4.609650135040283, '1': -7.484650135040283, '0': -14.859649658203125}"
38719,73,"{'4': -4.768370445162873e-07, '3': -14.5, '2': -23.625, '1': -27.875, '0': -29.25}"
17090,74,"{'2': -0.42956727743148804, '0': -1.1795673370361328, '1': -3.179567337036133, '3': -8.554567337036133, '4': -13.554567337036133}"
5391,75,"{'0': -0.1272125542163849, '2': -2.1272125244140625, '3': -8.752212524414062, '1': -9.002212524414062, '4': -12.627212524414062}"
35794,76,"{'4': -0.12698622047901154, '3': -2.126986265182495, '2': -9.751986503601074, '1': -16.876985549926758, '0': -23.251985549926758}"
42107,77,"{'4': -0.038051169365644455, '3': -3.288051128387451, '2': -11.53805160522461, '1': -19.53805160522461, '0': -26.03805160522461}"
20695,78,"{'2': -0.492217093706131, '0': -0.9922170639038086, '1': -4.367217063903809, '3': -5.242217063903809, '4': -13.367217063903809}"
14184,79,"{'2': -0.42033472657203674, '0': -1.1703346967697144, '1': -3.420334815979004, '3': -8.545334815979004, '4': -11.170334815979004}"
48140,80,"{'3': -0.06402390450239182, '4': -2.814023971557617, '2': -6.189023971557617, '1': -12.939023971557617, '0': -22.751523971557617}"
41025,81,"{'1': -0.20355239510536194, '2': -1.9535523653030396, '0': -3.203552484512329, '3': -6.32855224609375, '4': -14.07855224609375}"
34714,82,"{'4': -0.2520137429237366, '3': -1.5020136833190918, '2': -9.37701416015625, '1': -17.37701416015625, '0': -22.87701416015625}"
48242,83,"{'3': -0.4531674385070801, '2': -1.70316743850708, '1': -1.70316743850708, '4': -8.703166961669922, '0': -11.453166961669922}"
26845,84,"{'4': -0.0031780709978193045, '3': -5.753178119659424, '2': -14.878177642822266, '1': -21.128177642822266, '0': -28.003177642822266}"
8070,85,"{'4': -0.00026127262390218675, '3': -8.250261306762695, '2': -17.875261306762695, '1': -24.375261306762695, '0': -27.875261306762695}"
24948,86,"{'2': -0.4798283576965332, '3': -1.6048283576965332, '1': -1.7298283576965332, '0': -5.979828357696533, '4': -7.979828357696533}"
12635,87,"{'4': -0.005234227981418371, '3': -5.255234241485596, '2': -14.630233764648438, '1': -21.005233764648438, '0': -27.880233764648438}"
29293,88,"{'3': -0.05448298528790474, '4': -3.054482936859131, '2': -5.179482936859131, '1': -8.304483413696289, '0': -17.05448341369629}"
12271,89,"{'4': -0.011053873226046562, '3': -4.511054039001465, '2': -12.011054039001465, '1': -18.38605308532715, '0': -22.88605308532715}"
28981,90,"{'4': -0.005234583746641874, '3': -5.255234718322754, '2': -14.005234718322754, '1': -21.880233764648438, '0': -27.067733764648438}"
43872,91,"{'3': -0.040760498493909836, '4': -3.5407605171203613, '2': -4.540760517120361, '1': -8.165760040283203, '0': -15.290760040283203}"
7737,92,"{'4': -1.6689160474925302e-05, '3': -11.000016212463379, '2': -22.000017166137695, '1': -27.375017166137695, '0': -30.937517166137695}"
16019,93,"{'0': -0.16866131126880646, '2': -1.91866135597229, '1': -4.793661117553711, '3': -9.043661117553711, '4': -13.418661117553711}"
37045,94,"{'0': -0.6093961596488953, '2': -0.8593961596488953, '1': -3.48439621925354, '3': -6.109395980834961, '4': -11.609395980834961}"
49409,95,"{'2': -0.33520805835723877, '0': -1.8352080583572388, '1': -2.085207939147949, '3': -6.960207939147949, '4': -15.08520793914795}"
47899,96,"{'3': -0.11938656866550446, '2': -2.619386672973633, '1': -3.369386672973633, '4': -5.244386672973633, '0': -16.494386672973633}"
30201,97,"{'3': -0.08012010157108307, '4': -2.580120086669922, '2': -6.705120086669922, '1': -12.205120086669922, '0': -21.580120086669922}"
12334,98,"{'3': -0.6932624578475952, '4': -0.6932624578475952, '2': -9.068262100219727, '1': -17.693262100219727, '0': -25.943262100219727}"
49530,99,"{'4': -0.038099367171525955, '3': -3.2880992889404297, '2': -9.78809928894043, '1': -13.16309928894043, '0': -21.28809928894043}"
26115,100,"{'2': -0.03162994235754013, '1': -4.281630039215088, '0': -4.281630039215088, '3': -5.656630039215088, '4': -14.65662956237793}"
11314,101,"{'1': -0.044347040355205536, '2': -3.669347047805786, '0': -4.044346809387207, '3': -7.919346809387207, '4': -16.419347763061523}"
5650,102,"{'2': -0.5718652606010437, '3': -1.3218653202056885, '1': -1.8218653202056885, '0': -4.946865081787109, '4': -9.69686508178711}"
33903,103,"{'2': -0.204755961894989, '0': -1.7047560214996338, '1': -5.829755783081055, '3': -7.829755783081055, '4': -14.204755783081055}"
10634,104,"{'2': -0.018881935626268387, '0': -4.268881797790527, '1': -5.518881797790527, '3': -7.268881797790527, '4': -15.143881797790527}"
26214,105,"{'1': -0.6984243392944336, '2': -0.8234243392944336, '3': -2.8234243392944336, '0': -5.448424339294434, '4': -14.948424339294434}"
9453,106,"{'4': -0.011171765625476837, '3': -4.511171817779541, '2': -9.011171340942383, '1': -13.386171340942383, '0': -14.511171340942383}"
9411,107,"{'0': -0.31981465220451355, '2': -1.319814682006836, '1': -5.194814682006836, '3': -6.944814682006836, '4': -10.694814682006836}"
686,108,"{'2': -0.6835232973098755, '3': -1.1835232973098755, '1': -1.6835232973098755, '0': -5.808523178100586, '4': -8.308523178100586}"
16823,109,"{'4': -0.39068591594696045, '3': -1.1406859159469604, '2': -5.64068603515625, '1': -8.26568603515625, '0': -17.39068603515625}"
37890,110,"{'3': -0.04018237069249153, '4': -3.91518235206604, '2': -4.040182590484619, '1': -6.290182590484619, '0': -16.04018211364746}"
7574,111,"{'3': -0.12795598804950714, '4': -2.627955913543701, '2': -3.127955913543701, '1': -5.502955913543701, '0': -18.25295639038086}"
38840,112,"{'2': -0.7246379256248474, '3': -0.7246379256248474, '1': -3.474637985229492, '4': -10.599637985229492, '0': -13.099637985229492}"
21953,113,"{'3': -0.023013761267066002, '2': -4.148013591766357, '1': -5.148013591766357, '4': -6.773013591766357, '0': -18.398014068603516}"
16356,114,"{'2': -0.17683766782283783, '0': -2.426837682723999, '1': -2.676837682723999, '3': -5.30183744430542, '4': -12.051837921142578}"
7896,115,"{'4': -0.0031789029017090797, '3': -5.75317907333374, '2': -13.628178596496582, '1': -20.7531795501709, '0': -26.1281795501709}"
23646,116,"{'2': -0.26489633321762085, '0': -1.5148963928222656, '1': -4.389896392822266, '3': -7.639896392822266, '4': -14.264896392822266}"
22607,117,"{'4': -0.5761756896972656, '3': -0.8261756896972656, '2': -8.576175689697266, '1': -9.951175689697266, '0': -19.951175689697266}"
4267,118,"{'2': -0.041437000036239624, '0': -3.2914369106292725, '1': -6.166437149047852, '3': -6.666437149047852, '4': -10.916437149047852}"
26915,119,"{'4': -0.04875878244638443, '3': -3.0487587451934814, '2': -8.673758506774902, '1': -14.798758506774902, '0': -19.17375946044922}"
40331,120,"{'3': -0.14669169485569, '2': -2.3966917991638184, '1': -3.1466917991638184, '4': -6.021691799163818, '0': -13.39669132232666}"
3581,121,"{'4': -0.0011728082317858934, '3': -6.75117301940918, '2': -12.87617301940918, '1': -19.00117301940918, '0': -22.25117301940918}"
41018,122,"{'1': -0.10468173027038574, '2': -2.3546817302703857, '3': -6.104681968688965, '0': -6.104681968688965, '4': -14.729681968688965}"
43300,123,"{'4': -0.0019308748887851834, '3': -6.2519307136535645, '2': -13.001931190490723, '1': -18.126930236816406, '0': -20.001930236816406}"
46711,124,"{'0': -0.08693141490221024, '2': -2.5869314670562744, '1': -4.836931228637695, '3': -9.461931228637695, '4': -15.086931228637695}"
13308,125,"{'2': -0.4365857243537903, '0': -1.1865856647491455, '1': -3.1865856647491455, '3': -4.936585903167725, '4': -11.811585426330566}"
38052,126,"{'3': -0.36416205763816833, '2': -1.6141620874404907, '1': -2.614161968231201, '0': -3.989161968231201, '4': -4.239161968231201}"
37950,127,"{'4': -0.048643309623003006, '3': -3.0486433506011963, '2': -9.798643112182617, '1': -15.048643112182617, '0': -15.798643112182617}"
38433,128,"{'0': -0.6118122935295105, '2': -0.8618122935295105, '1': -3.3618123531341553, '3': -7.486812114715576, '4': -12.361812591552734}"
29026,129,"{'4': -0.00020346954988781363, '3': -8.500203132629395, '2': -18.00020408630371, '1': -24.50020408630371, '0': -27.62520408630371}"
3101,130,"{'2': -0.2666933238506317, '0': -1.516693353652954, '1': -4.266693115234375, '3': -7.391693115234375, '4': -11.391693115234375}"
1832,131,"{'3': -0.16067290306091309, '2': -1.910672903060913, '1': -7.910673141479492, '4': -9.410673141479492, '0': -18.160673141479492}"
46846,132,"{'2': -0.6590330600738525, '3': -0.9090330600738525, '1': -2.5340330600738525, '4': -8.034032821655273, '0': -9.534032821655273}"
17601,133,"{'4': -5.829164365422912e-05, '3': -9.7500581741333, '2': -18.250059127807617, '1': -23.375059127807617, '0': -27.125059127807617}"
20950,134,"{'2': -0.6099179983139038, '3': -1.3599179983139038, '1': -1.6099179983139038, '0': -11.234917640686035, '4': -12.109917640686035}"
19924,135,"{'4': -7.486063259420916e-05, '3': -9.50007438659668, '2': -19.00007438659668, '1': -23.62507438659668, '0': -28.50007438659668}"
29478,136,"{'1': -1.1729083061218262, '2': -1.1729083061218262, '3': -1.6729083061218262, '0': -1.6729083061218262, '4': -5.172908306121826}"
17037,137,"{'4': -0.16083906590938568, '3': -1.9108390808105469, '2': -7.410839080810547, '1': -11.535839080810547, '0': -15.035839080810547}"
31516,138,"{'3': -0.3760123550891876, '2': -1.3760123252868652, '1': -3.2510123252868652, '4': -4.126012325286865, '0': -5.126012325286865}"
26033,139,"{'4': -0.011064366437494755, '3': -4.511064529418945, '2': -11.011064529418945, '1': -16.511064529418945, '0': -22.886064529418945}"
25490,140,"{'4': -0.004078998696058989, '3': -5.5040788650512695, '2': -14.50407886505127, '1': -19.129079818725586, '0': -26.441579818725586}"
46657,141,"{'3': -0.07132650166749954, '4': -3.071326494216919, '2': -3.821326494216919, '1': -7.446326732635498, '0': -15.57132625579834}"
38578,142,"{'2': -0.24194495379924774, '0': -1.7419449090957642, '1': -3.2419450283050537, '3': -7.366944789886475, '4': -13.366945266723633}"
45835,143,"{'2': -0.07090649008750916, '1': -2.820906400680542, '0': -5.195906639099121, '3': -5.695906639099121, '4': -15.695906639099121}"
44820,144,"{'3': -0.02129441685974598, '4': -4.021294593811035, '2': -5.771294593811035, '1': -10.646294593811035, '0': -22.14629364013672}"
39890,145,"{'1': -0.6218398213386536, '2': -0.8718398213386536, '3': -3.246839761734009, '0': -5.121840000152588, '4': -13.87183952331543}"
24908,146,"{'4': -0.25219011306762695, '3': -1.502190113067627, '2': -8.252189636230469, '1': -14.877189636230469, '0': -20.00218963623047}"
36126,147,"{'2': -0.46229231357574463, '0': -1.2122923135757446, '1': -2.712292194366455, '3': -5.087292194366455, '4': -9.337292671203613}"
14889,148,"{'4': -0.01416497677564621, '3': -4.264164924621582, '2': -13.389164924621582, '1': -20.5141658782959, '0': -27.5141658782959}"
46827,149,"{'2': -0.3931651711463928, '1': -1.393165111541748, '3': -2.768165111541748, '0': -4.268165111541748, '4': -11.518165588378906}"
43131,150,"{'4': -2.1457441107486375e-05, '3': -10.750020980834961, '2': -20.37502098083496, '1': -25.37502098083496, '0': -29.00002098083496}"
23175,151,"{'4': -0.004079473204910755, '3': -5.504079341888428, '2': -13.754079818725586, '1': -20.504079818725586, '0': -26.129079818725586}"
32857,152,"{'4': -3.540453326422721e-05, '3': -10.250035285949707, '2': -19.500036239624023, '1': -25.250036239624023, '0': -27.375036239624023}"
5141,153,"{'0': -0.3972093462944031, '2': -1.1472094058990479, '1': -4.647209167480469, '3': -7.272209167480469, '4': -13.022209167480469}"
34789,154,"{'4': -0.0009115354623645544, '3': -7.000911712646484, '2': -16.375911712646484, '1': -23.125911712646484, '0': -28.125911712646484}"
22001,155,"{'0': -0.030452098697423935, '2': -3.530452013015747, '1': -7.405452251434326, '3': -9.280451774597168, '4': -15.030451774597168}"
12494,156,"{'4': -0.00026127262390218675, '3': -8.250261306762695, '2': -18.875261306762695, '1': -24.750261306762695, '0': -29.250261306762695}"
42332,157,"{'2': -0.31794077157974243, '1': -1.3179407119750977, '3': -5.942940711975098, '0': -6.192940711975098, '4': -19.442941665649414}"
1919,158,"{'3': -0.30398398637771606, '2': -1.8039839267730713, '1': -2.4289839267730713, '4': -4.67898416519165, '0': -9.553983688354492}"
23793,159,"{'4': -0.048705194145441055, '3': -3.0487051010131836, '2': -9.048705101013184, '1': -14.923705101013184, '0': -18.1737060546875}"
35604,160,"{'4': -0.00026127262390218675, '3': -8.250261306762695, '2': -17.750261306762695, '1': -24.375261306762695, '0': -28.375261306762695}"
11130,161,"{'2': -0.3402397930622101, '1': -1.3402397632598877, '3': -3.7152397632598877, '0': -6.090240001678467, '4': -12.715239524841309}"
47202,162,"{'4': -0.0009121309849433601, '3': -7.000912189483643, '2': -14.250911712646484, '1': -19.125911712646484, '0': -23.250911712646484}"
4948,163,"{'3': -0.2104770690202713, '4': -1.7104771137237549, '2': -4.710476875305176, '1': -10.710476875305176, '0': -20.210477828979492}"
17862,164,"{'1': -0.40522468090057373, '2': -1.1552246809005737, '3': -4.530224800109863, '0': -4.905224800109863, '4': -15.155224800109863}"
3,165,"{'2': -0.3222008943557739, '1': -1.322200894355774, '0': -4.947200775146484, '3': -6.322200775146484, '4': -16.322200775146484}"
15365,166,"{'0': -0.6717142462730408, '2': -1.1717143058776855, '1': -1.9217143058776855, '3': -3.4217143058776855, '4': -8.046713829040527}"
49891,167,"{'3': -0.038232240825891495, '4': -3.5382323265075684, '2': -4.788232326507568, '1': -9.03823184967041, '0': -17.663232803344727}"
6946,168,"{'4': -0.004078523721545935, '3': -5.504078388214111, '2': -16.504077911376953, '1': -22.754077911376953, '0': -28.254077911376953}"
24396,169,"{'2': -0.6148563623428345, '1': -0.8648563623428345, '0': -3.739856243133545, '3': -4.239856243133545, '4': -12.989856719970703}"
12809,170,"{'0': -0.3511902987957001, '3': -1.8511903285980225, '2': -2.3511903285980225, '1': -3.6011903285980225, '4': -4.101190090179443}"
34824,171,"{'1': -0.8461848497390747, '3': -0.8461848497390747, '2': -1.9711848497390747, '0': -6.471184730529785, '4': -6.846184730529785}"
17470,172,"{'2': -0.3494318425655365, '1': -1.3494318723678589, '0': -3.7244317531585693, '3': -4.474431991577148, '4': -14.849431991577148}"
42264,173,"{'4': -0.2520137429237366, '3': -1.5020136833190918, '2': -9.37701416015625, '1': -17.87701416015625, '0': -25.43951416015625}"
17372,174,"{'2': -0.2559524476528168, '1': -1.7559524774551392, '0': -3.0059523582458496, '3': -5.63095235824585, '4': -13.255952835083008}"
34112,175,"{'3': -0.26980602741241455, '1': -1.6448060274124146, '4': -3.769805908203125, '2': -3.894805908203125, '0': -10.894805908203125}"
46835,176,"{'3': -0.09742717444896698, '2': -2.5974271297454834, '4': -4.0974273681640625, '1': -6.3474273681640625, '0': -17.472427368164062}"
15009,177,"{'4': -6.198863957251888e-06, '3': -12.000005722045898, '2': -22.0000057220459, '1': -26.3750057220459, '0': -29.8750057220459}"
13193,178,"{'2': -0.22184398770332336, '0': -2.221843957901001, '1': -2.471843957901001, '3': -5.09684419631958, '4': -12.096843719482422}"
29,179,"{'2': -0.021377502009272575, '0': -4.0213775634765625, '1': -5.7713775634765625, '3': -9.146377563476562, '4': -15.271377563476562}"
26745,180,"{'2': -0.06176064535975456, '1': -3.061760663986206, '3': -4.561760425567627, '0': -5.936760425567627, '4': -12.811760902404785}"
29783,181,"{'4': -0.00026127262390218675, '3': -8.250261306762695, '2': -18.375261306762695, '1': -24.125261306762695, '0': -29.312761306762695}"
27140,182,"{'3': -0.10850623995065689, '2': -2.358506202697754, '1': -4.858506202697754, '4': -7.608506202697754, '0': -11.858506202697754}"
36829,183,"{'2': -0.1691419780254364, '0': -1.9191420078277588, '1': -4.79414176940918, '3': -7.41914176940918, '4': -14.41914176940918}"
29107,184,"{'3': -0.39639630913734436, '4': -1.146396279335022, '2': -4.771396160125732, '1': -6.896396160125732, '0': -16.27139663696289}"
9430,185,"{'1': -0.2551248371601105, '2': -1.505124807357788, '0': -6.380125045776367, '3': -6.505125045776367, '4': -17.380125045776367}"
40281,186,"{'4': -0.023251503705978394, '3': -3.773251533508301, '2': -12.0232515335083, '1': -17.523250579833984, '0': -25.273250579833984}"
5458,187,"{'3': -0.16370229423046112, '4': -1.9137022495269775, '2': -5.663702487945557, '1': -12.913702011108398, '0': -22.5387020111084}"
774,188,"{'3': -0.21722272038459778, '2': -1.7172226905822754, '1': -4.217222690582275, '4': -6.967222690582275, '0': -12.592223167419434}"
15462,189,"{'3': -0.09519477933645248, '4': -3.0951948165893555, '2': -3.0951948165893555, '1': -8.220194816589355, '0': -12.845194816589355}"
42901,190,"{'2': -0.22587020695209503, '1': -1.7258702516555786, '3': -3.725870132446289, '0': -9.600870132446289, '4': -14.725870132446289}"
33856,191,"{'2': -0.5020445585250854, '1': -1.2520445585250854, '3': -2.252044677734375, '0': -5.627044677734375, '4': -12.127044677734375}"
20190,192,"{'3': -0.17135311663150787, '2': -2.1713531017303467, '1': -3.2963531017303467, '4': -5.046353340148926, '0': -13.046353340148926}"
28859,193,"{'3': -0.026644552126526833, '4': -4.026644706726074, '2': -4.776644706726074, '1': -10.276644706726074, '0': -21.901643753051758}"
11064,194,"{'3': -0.187090203166008, '2': -1.9370901584625244, '1': -3.6870901584625244, '4': -6.6870903968811035, '0': -8.437089920043945}"
40048,195,"{'4': -0.0031789029017090797, '3': -5.75317907333374, '2': -13.628178596496582, '1': -20.6281795501709, '0': -26.6281795501709}"
12063,196,"{'4': -0.35007262229919434, '3': -1.3500726222991943, '2': -3.7250726222991943, '1': -4.600072860717773, '0': -6.225072860717773}"
