comment_id,index,label_logprobs
29527,14,"{'3': -0.33722737431526184, '4': -2.3216023445129395, '2': -2.3841023445129395, '1': -2.5872273445129395, '0': -4.3372273445129395}"
23016,15,"{'3': -0.41877949237823486, '2': -1.8406544923782349, '1': -2.3875293731689453, '4': -2.8875293731689453, '0': -4.496904373168945}"
22819,16,"{'3': -0.5094107389450073, '2': -1.7281607389450073, '1': -2.150035858154297, '4': -2.462535858154297, '0': -4.275035858154297}"
36534,17,"{'3': -0.4394697844982147, '4': -1.205094814300537, '2': -3.392594814300537, '1': -4.111344814300537, '0': -5.330094814300537}"
7287,18,"{'3': -0.4030653238296509, '4': -1.8249403238296509, '2': -2.3249402046203613, '1': -2.7936902046203613, '0': -4.731190204620361}"
32074,19,"{'2': -0.3372192084789276, '3': -2.25909423828125, '1': -2.41534423828125, '0': -2.41534423828125, '4': -6.04034423828125}"
46526,20,"{'3': -0.36280307173728943, '4': -2.1909279823303223, '2': -2.2378029823303223, '1': -2.5034279823303223, '0': -5.581552982330322}"
30683,21,"{'3': -0.48842716217041016, '2': -1.7228021621704102, '1': -2.17592716217041, '4': -2.48842716217041, '0': -4.64467716217041}"
15758,22,"{'3': -0.7555504441261292, '2': -1.3961753845214844, '1': -1.5055503845214844, '4': -3.0836753845214844, '0': -4.224300384521484}"
14868,23,"{'2': -0.3940429091453552, '1': -1.81591796875, '3': -1.92529296875, '0': -4.23779296875, '4': -6.23779296875}"
11817,24,"{'3': -0.30468103289604187, '4': -2.1171810626983643, '2': -2.3046810626983643, '1': -3.2890560626983643, '0': -5.820305824279785}"
4373,25,"{'2': -0.8728891611099243, '3': -1.1385141611099243, '0': -2.0447640419006348, '1': -2.3885140419006348, '4': -3.7478890419006348}"
1323,26,"{'2': -0.3277547061443329, '3': -1.5621297359466553, '1': -2.7027547359466553, '0': -6.280879497528076, '4': -7.265254497528076}"
38126,27,"{'3': -0.3176904022693634, '2': -1.880190372467041, '1': -2.770815372467041, '4': -3.098940372467041, '0': -5.848940372467041}"
26362,28,"{'2': -0.8663935661315918, '3': -0.8663935661315918, '1': -2.147643566131592, '0': -3.850768566131592, '4': -3.944518566131592}"
5410,29,"{'3': -0.48919761180877686, '2': -1.7548226118087769, '1': -2.0985727310180664, '4': -2.5673227310180664, '0': -4.395447731018066}"
39276,30,"{'3': -0.4294668138027191, '2': -1.8513418436050415, '1': -2.398216724395752, '4': -2.632591724395752, '0': -4.882591724395752}"
32811,31,"{'3': -0.5082888603210449, '2': -1.758288860321045, '1': -2.227038860321045, '4': -2.414538860321045, '0': -3.836413860321045}"
33729,32,"{'3': -0.5350436568260193, '2': -1.831918716430664, '1': -1.988168716430664, '4': -2.628793716430664, '0': -3.472543716430664}"
47480,33,"{'3': -0.3202677071094513, '2': -2.007767677307129, '4': -2.585892677307129, '1': -2.804642677307129, '0': -6.164017677307129}"
10694,34,"{'2': -0.5040991306304932, '3': -1.0978491306304932, '1': -2.925974130630493, '0': -5.472848892211914, '4': -5.488473892211914}"
1031,35,"{'3': -0.4016357660293579, '4': -1.886010766029358, '2': -2.5266356468200684, '1': -3.3391356468200684, '0': -3.8703856468200684}"
48834,36,"{'3': -0.4041667878627777, '2': -1.8104168176651, '1': -2.2635416984558105, '4': -2.7947916984558105, '0': -5.6385416984558105}"
43341,37,"{'3': -0.35595330595970154, '4': -2.0903282165527344, '2': -2.3247032165527344, '1': -3.2153282165527344, '0': -5.230953216552734}"
47870,38,"{'3': -0.3906801640987396, '2': -1.890680193901062, '1': -2.4531800746917725, '4': -2.5156800746917725, '0': -5.640680313110352}"
49895,39,"{'2': -0.4958532750606537, '0': -1.698978304862976, '3': -2.0739781856536865, '1': -2.6677281856536865, '4': -4.370853424072266}"
37291,40,"{'3': -0.4973377287387848, '4': -1.5910876989364624, '2': -2.262962818145752, '1': -2.637962818145752, '0': -4.512962818145752}"
11121,41,"{'3': -0.5165778398513794, '2': -1.6259528398513794, '1': -2.00095272064209, '4': -2.81345272064209, '0': -4.78220272064209}"
38307,42,"{'3': -0.7294530868530273, '2': -1.3232030868530273, '1': -1.8700780868530273, '4': -3.5263280868530273, '0': -3.9013280868530273}"
19352,43,"{'2': -0.5330902338027954, '3': -1.2674652338027954, '1': -2.111215114593506, '0': -4.798715114593506, '4': -6.345590114593506}"
24301,44,"{'3': -0.670441746711731, '2': -1.076691746711731, '1': -2.0923166275024414, '4': -4.357941627502441, '0': -4.482941627502441}"
23452,45,"{'3': -0.35387861728668213, '2': -1.8382536172866821, '1': -2.7445034980773926, '4': -2.8538784980773926, '0': -4.244503498077393}"
886,46,"{'3': -0.5120214223861694, '2': -1.9182714223861694, '1': -2.090146541595459, '4': -2.324521541595459, '0': -3.918271541595459}"
32374,47,"{'3': -0.3830582797527313, '2': -2.0080583095550537, '4': -2.6174333095550537, '1': -3.0705583095550537, '0': -4.789308071136475}"
25790,48,"{'3': -0.6310744881629944, '2': -1.5529494285583496, '1': -1.9435744285583496, '4': -2.5841994285583496, '0': -3.3029494285583496}"
5611,49,"{'3': -0.769109845161438, '2': -1.190984845161438, '1': -1.815984845161438, '4': -3.0347347259521484, '0': -3.8941097259521484}"
44643,50,"{'3': -0.4987601041793823, '2': -1.4831351041793823, '1': -2.108135223388672, '4': -3.295635223388672, '0': -5.358135223388672}"
31537,51,"{'3': -0.38359445333480835, '4': -1.7585945129394531, '2': -2.617969512939453, '1': -2.727344512939453, '0': -4.867969512939453}"
11238,52,"{'3': -0.5929107069969177, '4': -1.0929107666015625, '2': -2.9366607666015625, '1': -3.1710357666015625, '0': -4.2022857666015625}"
19943,53,"{'3': -0.3207229673862457, '2': -1.7738479375839233, '1': -2.664473056793213, '4': -3.492598056793213, '0': -6.039473056793213}"
20844,54,"{'3': -0.4338908791542053, '4': -1.9026408195495605, '2': -2.3401408195495605, '1': -2.7463908195495605, '0': -3.7463908195495605}"
39016,55,"{'3': -0.5751795768737793, '4': -1.4814295768737793, '2': -2.4189295768737793, '0': -3.3095545768737793, '1': -3.4345545768737793}"
42490,56,"{'2': -0.7579589486122131, '3': -1.3673338890075684, '1': -1.8517088890075684, '0': -2.2579588890075684, '4': -4.289208889007568}"
1402,57,"{'3': -0.8023996353149414, '2': -0.8648996353149414, '1': -2.0992746353149414, '0': -5.396149635314941, '4': -5.739899635314941}"
41581,58,"{'3': -0.47667884826660156, '4': -1.8204288482666016, '2': -2.3673038482666016, '1': -2.4923038482666016, '0': -3.4141788482666016}"
48081,59,"{'3': -0.2595907747745514, '4': -2.3377158641815186, '2': -2.4314658641815186, '1': -3.3689658641815186, '0': -5.8377156257629395}"
12449,60,"{'3': -0.42893660068511963, '2': -1.9445616006851196, '4': -2.39768648147583, '1': -2.58518648147583, '0': -4.36643648147583}"
46066,61,"{'3': -0.6792680025100708, '2': -1.7105180025100708, '1': -2.8511428833007812, '4': -3.1480178833007812, '0': -4.366767883300781}"
37829,62,"{'3': -0.44046512246131897, '2': -1.5029650926589966, '1': -2.518590211868286, '4': -3.174840211868286, '0': -5.143589973449707}"
1192,63,"{'3': -0.6433423757553101, '4': -2.1589674949645996, '2': -2.2527174949645996, '1': -3.9870924949645996, '0': -4.3152174949646}"
44768,64,"{'3': -0.417205274105072, '2': -1.7922053337097168, '1': -2.354705333709717, '4': -2.651580333709717, '0': -4.932830333709717}"
33748,65,"{'3': -0.5566446781158447, '2': -1.4472696781158447, '1': -1.9316446781158447, '4': -3.4941446781158447, '0': -4.150394439697266}"
13741,66,"{'3': -0.3902396857738495, '2': -1.9214897155761719, '1': -2.077739715576172, '4': -3.015239715576172, '0': -6.093364715576172}"
25323,67,"{'3': -0.26978009939193726, '4': -1.722905158996582, '2': -3.191655158996582, '1': -4.191655158996582, '0': -7.816655158996582}"
6831,68,"{'3': -0.5905594229698181, '4': -1.074934482574463, '2': -3.043684482574463, '1': -3.434309482574463, '0': -3.871809482574463}"
43075,69,"{'3': -0.34242871403694153, '2': -1.7486786842346191, '1': -2.764303684234619, '4': -2.967428684234619, '0': -6.920553684234619}"
48594,70,"{'2': -0.6019868850708008, '3': -1.2894868850708008, '1': -2.195736885070801, '0': -2.930111885070801, '4': -4.601986885070801}"
16311,71,"{'3': -0.3993280231952667, '4': -1.9930779933929443, '2': -2.2274529933929443, '1': -2.5712029933929443, '0': -5.196203231811523}"
48957,72,"{'3': -0.26888394355773926, '2': -2.2845089435577393, '4': -2.5501339435577393, '1': -2.9095089435577393, '0': -6.81575870513916}"
38719,73,"{'3': -0.45596152544021606, '4': -2.0809614658355713, '2': -2.7215864658355713, '1': -3.7840864658355713, '0': -4.58096170425415}"
17090,74,"{'2': -0.3788962960243225, '3': -1.6913962364196777, '1': -2.5351462364196777, '0': -3.1132712364196777, '4': -4.957021236419678}"
5391,75,"{'2': -0.3235076367855072, '0': -1.9797576665878296, '3': -2.55788254737854, '1': -3.07350754737854, '4': -4.386007785797119}"
35794,76,"{'3': -0.33744150400161743, '2': -2.0561914443969727, '4': -2.8374414443969727, '1': -2.8843164443969727, '0': -4.837441444396973}"
42107,77,"{'3': -0.2134544551372528, '2': -2.479079484939575, '4': -2.619704484939575, '1': -3.729079484939575, '0': -6.807204246520996}"
20695,78,"{'2': -0.44323933124542236, '3': -1.6307393312454224, '1': -2.130739212036133, '0': -3.224489212036133, '4': -5.724489212036133}"
14184,79,"{'2': -0.28801947832107544, '1': -1.9598944187164307, '3': -2.3661444187164307, '0': -4.49114465713501, '4': -7.44426965713501}"
48140,80,"{'3': -0.2400987595319748, '4': -1.9744737148284912, '2': -2.865098714828491, '1': -4.08384895324707, '0': -8.00572395324707}"
41025,81,"{'3': -0.8155035376548767, '2': -1.3936285972595215, '1': -1.6280035972595215, '0': -2.8311285972595215, '4': -2.9248785972595215}"
34714,82,"{'3': -0.23732823133468628, '4': -2.315453290939331, '2': -2.971703290939331, '1': -4.721703052520752, '0': -6.018578052520752}"
48242,83,"{'3': -0.37031373381614685, '2': -1.8703137636184692, '1': -2.3078136444091797, '4': -2.9640636444091797, '0': -5.51093864440918}"
26845,84,"{'3': -0.44950616359710693, '4': -1.543256163597107, '2': -2.3870062828063965, '1': -3.0745062828063965, '0': -4.6213812828063965}"
8070,85,"{'3': -0.34461039304733276, '4': -1.8602354526519775, '2': -2.5789854526519775, '1': -3.4227354526519775, '0': -4.282110214233398}"
24948,86,"{'3': -0.9591066241264343, '2': -1.052856683731079, '1': -1.740356683731079, '0': -2.912231683731079, '4': -3.318481683731079}"
12635,87,"{'3': -0.6926137208938599, '4': -1.2707387208938599, '2': -2.3644886016845703, '1': -2.7394886016845703, '0': -2.8488636016845703}"
29293,88,"{'3': -0.3616623878479004, '2': -1.7366623878479004, '1': -2.6429123878479004, '4': -2.9554123878479004, '0': -5.9397873878479}"
12271,89,"{'3': -0.4248026907444, '2': -2.221677780151367, '4': -2.284177780151367, '1': -3.471677780151367, '0': -4.221677780151367}"
28981,90,"{'3': -0.33361750841140747, '4': -1.5679924488067627, '2': -3.0054924488067627, '1': -4.067992687225342, '0': -5.677367687225342}"
43872,91,"{'3': -0.5884950160980225, '2': -1.5728700160980225, '1': -1.9947450160980225, '4': -2.7134950160980225, '0': -3.8228700160980225}"
7737,92,"{'3': -0.48335421085357666, '4': -1.3114792108535767, '1': -2.920854091644287, '2': -2.998979091644287, '0': -4.608354091644287}"
16019,93,"{'2': -0.10755113512277603, '3': -3.170051097869873, '1': -3.310676097869873, '0': -3.826301097869873, '4': -6.591926097869873}"
37045,94,"{'3': -0.7313480973243713, '2': -1.5907230377197266, '1': -1.6532230377197266, '0': -2.6844730377197266, '4': -2.9188480377197266}"
49409,95,"{'3': -0.41242048144340515, '2': -1.8967955112457275, '4': -2.3186705112457275, '1': -2.6311705112457275, '0': -4.334295272827148}"
47899,96,"{'3': -0.3946642279624939, '2': -2.0821642875671387, '4': -2.3165392875671387, '1': -2.8790392875671387, '0': -4.535289287567139}"
30201,97,"{'3': -0.33692410588264465, '2': -2.1650490760803223, '4': -2.2744240760803223, '1': -2.7587990760803223, '0': -5.415049076080322}"
12334,98,"{'3': -0.24405759572982788, '2': -1.9940576553344727, '4': -3.2128076553344727, '1': -3.3065576553344727, '0': -7.712807655334473}"
49530,99,"{'3': -0.5831006765365601, '4': -1.72372567653656, '2': -2.0674757957458496, '1': -2.2237257957458496, '0': -3.6768507957458496}"
26115,100,"{'3': -0.7584770321846008, '2': -0.9303520321846008, '1': -2.274101972579956, '0': -4.055352210998535, '4': -4.133477210998535}"
11314,101,"{'2': -0.7575651407241821, '0': -1.4606901407241821, '3': -1.8981901407241821, '1': -2.0075650215148926, '4': -4.257565021514893}"
5650,102,"{'3': -0.4607590436935425, '2': -1.9138840436935425, '1': -2.242009162902832, '4': -2.273259162902832, '0': -4.413884162902832}"
33903,103,"{'2': -0.8132603168487549, '3': -0.8601353168487549, '1': -2.313260316848755, '0': -3.672635316848755, '4': -4.766385078430176}"
10634,104,"{'2': -0.7360986471176147, '3': -1.0642236471176147, '1': -1.9704736471176147, '0': -4.126723766326904, '4': -4.204848766326904}"
26214,105,"{'3': -0.5617175102233887, '2': -1.5460925102233887, '1': -2.2335925102233887, '4': -3.1085925102233887, '0': -4.202342510223389}"
9453,106,"{'3': -0.5320609211921692, '4': -1.9539358615875244, '2': -2.3914358615875244, '1': -2.9070608615875244, '0': -3.0164358615875244}"
9411,107,"{'2': -0.5371421575546265, '3': -1.7558921575546265, '0': -2.021517276763916, '1': -2.427767276763916, '4': -4.568392276763916}"
686,108,"{'3': -0.6320158839225769, '2': -1.2257659435272217, '1': -2.1945159435272217, '4': -3.2570159435272217, '0': -4.194515705108643}"
16823,109,"{'3': -0.707885205745697, '1': -1.6922602653503418, '2': -1.7391352653503418, '4': -2.301635265350342, '0': -3.114135265350342}"
37890,110,"{'3': -0.4945361614227295, '2': -1.5726611614227295, '1': -2.1664111614227295, '4': -3.0101611614227295, '0': -5.447661399841309}"
7574,111,"{'3': -0.45087677240371704, '2': -1.7321267127990723, '4': -2.3258767127990723, '1': -2.7790017127990723, '0': -5.263376712799072}"
38840,112,"{'3': -0.462451696395874, '2': -1.431201696395874, '1': -2.149951696395874, '4': -4.384326934814453, '0': -6.228076934814453}"
21953,113,"{'3': -0.387326180934906, '2': -1.7935762405395508, '1': -2.027951240539551, '4': -3.793576240539551, '0': -7.590451240539551}"
16356,114,"{'3': -0.5870376825332642, '2': -1.3214126825332642, '1': -2.2589125633239746, '4': -3.2589125633239746, '0': -3.6182875633239746}"
7896,115,"{'3': -0.5953813791275024, '2': -1.3766313791275024, '1': -2.361006259918213, '4': -3.001631259918213, '0': -3.814131259918213}"
23646,116,"{'2': -0.9586136341094971, '3': -1.083613634109497, '1': -1.942988634109497, '0': -2.317988634109497, '4': -3.427363634109497}"
22607,117,"{'3': -0.5759193301200867, '4': -1.7165443897247314, '1': -2.1540443897247314, '2': -2.1540443897247314, '0': -3.6540443897247314}"
4267,118,"{'2': -0.6789379119873047, '3': -0.7883129119873047, '1': -3.7726879119873047, '4': -4.335187911987305, '0': -6.210187911987305}"
26915,119,"{'3': -0.5599055886268616, '2': -1.9974055290222168, '4': -2.731780529022217, '1': -2.872405529022217, '0': -3.419280529022217}"
40331,120,"{'3': -0.5540218353271484, '2': -1.6165218353271484, '1': -1.8977718353271484, '4': -2.7571468353271484, '0': -4.475896835327148}"
3581,121,"{'3': -0.39824843406677246, '2': -2.1326234340667725, '4': -2.2263734340667725, '1': -3.1013734340667725, '0': -4.413873672485352}"
41018,122,"{'3': -0.7276208996772766, '2': -1.4619958400726318, '1': -1.8682458400726318, '4': -2.540120840072632, '0': -3.086995840072632}"
43300,123,"{'3': -0.24313023686408997, '2': -2.4306302070617676, '4': -2.6181302070617676, '1': -3.2587552070617676, '0': -5.899380207061768}"
46711,124,"{'2': -0.5062698721885681, '0': -1.615644931793213, '3': -2.053144931793213, '1': -2.912519931793213, '4': -4.287519931793213}"
13308,125,"{'3': -0.7438710331916809, '2': -1.3063709735870361, '1': -1.7907459735870361, '0': -3.134495973587036, '4': -3.368870973587036}"
38052,126,"{'3': -0.773861289024353, '2': -1.336361289024353, '1': -2.0863614082336426, '4': -2.4769864082336426, '0': -2.8519864082336426}"
37950,127,"{'3': -0.40868404507637024, '4': -1.7524340152740479, '2': -2.346184015274048, '1': -3.268059015274048, '0': -4.205559253692627}"
38433,128,"{'2': -0.394111305475235, '3': -1.6909862756729126, '1': -2.237861394882202, '0': -3.519111394882202, '4': -5.394111156463623}"
29026,129,"{'3': -0.30448341369628906, '4': -2.132608413696289, '2': -2.491983413696289, '1': -3.226358413696289, '0': -4.882608413696289}"
3101,130,"{'2': -0.20361842215061188, '1': -2.0629935264587402, '3': -2.9536185264587402, '0': -5.40674352645874, '4': -9.250493049621582}"
1832,131,"{'3': -0.45130014419555664, '2': -1.2794251441955566, '1': -2.5606751441955566, '4': -4.998175144195557, '0': -7.263800144195557}"
46846,132,"{'3': -0.565375030040741, '2': -1.2685000896453857, '1': -2.2528750896453857, '4': -3.9091250896453857, '0': -4.737249851226807}"
17601,133,"{'3': -0.593886137008667, '4': -1.656386137008667, '2': -2.140761137008667, '1': -2.593886137008667, '0': -2.984511137008667}"
20950,134,"{'3': -0.6969894170761108, '2': -1.1657394170761108, '1': -1.9313644170761108, '4': -3.9782395362854004, '0': -5.1032395362854}"
19924,135,"{'3': -0.6425416469573975, '4': -1.5800416469573975, '1': -2.0800416469573975, '2': -2.4237916469573975, '0': -2.9394166469573975}"
29478,136,"{'3': -0.921929121017456, '2': -1.140679121017456, '1': -1.875054121017456, '0': -2.328179121017456, '4': -3.750054121017456}"
17037,137,"{'3': -0.5470069050788879, '2': -1.7345068454742432, '1': -1.9376318454742432, '4': -2.500131845474243, '0': -4.031382083892822}"
31516,138,"{'3': -0.5435319542884827, '2': -1.887281894683838, '1': -2.496656894683838, '4': -2.887281894683838, '0': -3.527906894683838}"
26033,139,"{'3': -0.5741326212882996, '2': -1.5272576808929443, '1': -2.1366326808929443, '4': -2.9647576808929443, '0': -4.636632442474365}"
25490,140,"{'3': -0.40004950761795044, '4': -1.9937994480133057, '2': -2.2906744480133057, '1': -2.4625494480133057, '0': -5.009424686431885}"
46657,141,"{'3': -0.4838196337223053, '2': -1.452569603919983, '1': -2.2494447231292725, '4': -3.2338197231292725, '0': -5.421319484710693}"
38578,142,"{'2': -0.5045187473297119, '3': -1.285768747329712, '1': -2.692018747329712, '0': -3.270143747329712, '4': -4.317018508911133}"
45835,143,"{'3': -0.4099573791027069, '2': -1.7693324089050293, '4': -2.4880824089050293, '1': -2.6287074089050293, '0': -4.925582408905029}"
44820,144,"{'3': -0.5181065201759338, '2': -2.002481460571289, '4': -2.158731460571289, '1': -2.174356460571289, '0': -3.221231460571289}"
39890,145,"{'3': -0.3075679838657379, '2': -2.041943073272705, '4': -2.541943073272705, '1': -2.963818073272705, '0': -5.979443073272705}"
24908,146,"{'3': -0.2712162137031555, '4': -1.8180911540985107, '2': -3.0212161540985107, '1': -3.7399661540985107, '0': -6.11496639251709}"
36126,147,"{'2': -0.2980286478996277, '3': -2.0324037075042725, '1': -2.6261537075042725, '0': -3.0011537075042725, '4': -5.516778469085693}"
14889,148,"{'3': -0.3858937919139862, '2': -1.9327688217163086, '4': -2.3702688217163086, '1': -2.6827688217163086, '0': -5.167143821716309}"
46827,149,"{'3': -0.32339927554130554, '2': -1.839024305343628, '1': -2.651524305343628, '4': -3.198399305343628, '0': -5.307774066925049}"
43131,150,"{'3': -0.5242368578910828, '4': -1.2742369174957275, '2': -3.1179869174957275, '0': -3.6179869174957275, '1': -4.180486679077148}"
23175,151,"{'3': -0.5533892512321472, '4': -1.209639310836792, '2': -2.787764310836792, '1': -3.350264310836792, '0': -3.615889310836792}"
32857,152,"{'3': -0.42092227935791016, '4': -1.8427972793579102, '2': -2.32717227935791, '1': -2.95217227935791, '0': -4.21779727935791}"
5141,153,"{'2': -0.18555577099323273, '1': -2.3574306964874268, '3': -2.8730556964874268, '0': -4.091805934906006, '4': -6.779305934906006}"
34789,154,"{'3': -0.328283429145813, '4': -1.906408429145813, '2': -2.4532833099365234, '1': -3.4532833099365234, '0': -5.187658309936523}"
22001,155,"{'2': -0.3775140345096588, '0': -2.065014123916626, '3': -2.158764123916626, '1': -2.705639123916626, '4': -5.596263885498047}"
12494,156,"{'3': -0.6239310503005981, '4': -1.2176810503005981, '2': -2.6395559310913086, '1': -2.7645559310913086, '0': -3.4051809310913086}"
42332,157,"{'2': -0.499226450920105, '3': -1.483601450920105, '1': -1.858601450920105, '0': -4.8586015701293945, '4': -6.3117265701293945}"
1919,158,"{'3': -0.5795971751213074, '2': -1.6264722347259521, '1': -1.8295972347259521, '4': -2.642097234725952, '0': -4.532721996307373}"
23793,159,"{'3': -0.4150634706020355, '2': -1.790063500404358, '1': -2.4775633811950684, '4': -2.5088133811950684, '0': -5.086938381195068}"
35604,160,"{'3': -0.3870670199394226, '4': -1.4183170795440674, '2': -2.9495670795440674, '1': -3.8870670795440674, '0': -5.558941841125488}"
11130,161,"{'3': -0.6038526296615601, '2': -1.26010262966156, '1': -1.97885262966156, '4': -3.8069777488708496, '0': -4.80697774887085}"
47202,162,"{'3': -0.6330674886703491, '2': -1.5549424886703491, '1': -2.1330676078796387, '4': -2.5549426078796387, '0': -3.0705676078796387}"
4948,163,"{'3': -0.4366093873977661, '2': -1.7022343873977661, '1': -2.6397342681884766, '4': -2.6866092681884766, '0': -4.639734268188477}"
17862,164,"{'2': -0.5181775689125061, '3': -1.3306775093078613, '1': -2.0025525093078613, '0': -5.455677509307861, '4': -7.518177509307861}"
3,165,"{'3': -0.5241618156433105, '2': -1.3522868156433105, '1': -2.2116618156433105, '4': -3.6960368156433105, '0': -4.3522868156433105}"
15365,166,"{'3': -0.5696455836296082, '2': -2.054020643234253, '4': -2.647770643234253, '1': -3.272770643234253, '0': -3.897770643234253}"
49891,167,"{'3': -0.34715619683265686, '2': -2.050281286239624, '4': -2.347156286239624, '1': -2.737781286239624, '0': -5.784656047821045}"
6946,168,"{'3': -0.3586089015007019, '4': -1.4679839611053467, '2': -3.1086089611053467, '1': -3.8586089611053467, '0': -5.608608722686768}"
24396,169,"{'3': -0.6432550549507141, '2': -1.5026299953460693, '1': -1.9088799953460693, '4': -2.8776299953460693, '0': -3.1276299953460693}"
12809,170,"{'3': -0.6022575497627258, '2': -2.133507490158081, '4': -2.399132490158081, '1': -3.305382490158081, '0': -3.461632490158081}"
34824,171,"{'3': -0.9572508335113525, '2': -1.3791258335113525, '0': -1.8010008335113525, '1': -2.0353758335113525, '4': -2.7385008335113525}"
17470,172,"{'3': -0.5106752514839172, '2': -1.4169251918792725, '1': -2.1044251918792725, '4': -3.4638001918792725, '0': -5.573175430297852}"
42264,173,"{'3': -0.19741769134998322, '4': -2.275542736053467, '2': -2.806792736053467, '1': -4.197417736053467, '0': -8.009917259216309}"
17372,174,"{'2': -0.36895328760147095, '3': -1.4158282279968262, '1': -2.853328227996826, '0': -5.197078227996826, '4': -6.072078227996826}"
34112,175,"{'3': -0.8245680332183838, '1': -1.4964430332183838, '2': -1.6370680332183838, '4': -2.652693033218384, '0': -2.652693033218384}"
46835,176,"{'3': -0.3827095627784729, '2': -1.8045845031738281, '4': -2.585834503173828, '1': -2.632709503173828, '0': -5.585834503173828}"
15009,177,"{'3': -0.6827564835548401, '4': -0.9640064835548401, '2': -2.9952564239501953, '1': -3.4640064239501953, '0': -3.4952564239501953}"
13193,178,"{'2': -0.29271161556243896, '3': -2.1364617347717285, '1': -2.5895867347717285, '0': -2.9020867347717285, '4': -5.2302117347717285}"
29,179,"{'2': -0.3722171485424042, '3': -1.7628421783447266, '1': -2.0440921783447266, '0': -4.731592178344727, '4': -7.434717178344727}"
26745,180,"{'3': -0.3673963248729706, '2': -1.648646354675293, '1': -2.586146354675293, '4': -3.367396354675293, '0': -5.351771354675293}"
29783,181,"{'3': -0.5102115273475647, '4': -1.60396146774292, '2': -2.26021146774292, '1': -2.61958646774292, '0': -3.94771146774292}"
27140,182,"{'3': -0.8006891012191772, '2': -0.9725641012191772, '1': -1.8631891012191772, '4': -4.785064220428467, '0': -4.785064220428467}"
36829,183,"{'3': -0.3605729043483734, '2': -2.0011978149414062, '4': -2.4230728149414062, '1': -2.9543228149414062, '0': -4.751197814941406}"
29107,184,"{'3': -0.6872951984405518, '4': -1.7341701984405518, '2': -1.9997951984405518, '1': -2.3591701984405518, '0': -2.6091701984405518}"
9430,185,"{'2': -0.9110333323478699, '3': -0.9735333323478699, '1': -1.5516583919525146, '0': -5.4422831535339355, '4': -5.5985331535339355}"
40281,186,"{'3': -0.8165569305419922, '1': -1.2384319305419922, '2': -1.5196819305419922, '4': -3.379056930541992, '0': -4.191556930541992}"
5458,187,"{'3': -0.3194524943828583, '2': -1.7569525241851807, '1': -2.6944525241851807, '4': -3.5225775241851807, '0': -6.819452285766602}"
774,188,"{'3': -0.40013450384140015, '2': -1.853259563446045, '1': -2.462634563446045, '4': -2.587634563446045, '0': -4.978259563446045}"
15462,189,"{'3': -0.4413721561431885, '2': -1.6757471561431885, '1': -2.3007471561431885, '4': -2.7538721561431885, '0': -5.410121917724609}"
42901,190,"{'3': -0.3752295672893524, '2': -1.6252295970916748, '1': -2.500229597091675, '4': -3.562729597091675, '0': -5.984604358673096}"
33856,191,"{'3': -0.47587457299232483, '2': -1.6789995431900024, '4': -2.382124662399292, '1': -2.428999662399292, '0': -4.897749423980713}"
20190,192,"{'3': -0.4732280969619751, '2': -1.863853096961975, '1': -2.0357279777526855, '4': -2.4732279777526855, '0': -4.9888529777526855}"
28859,193,"{'3': -0.33516669273376465, '2': -1.8507916927337646, '1': -2.7414166927337646, '4': -2.8195416927337646, '0': -5.866416931152344}"
